File Name,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Rolloff,Spectral_Bandwidth,Spectral_Flatness,Zero_Crossing_Rate,RMS_Energy,Label
8131-117016-0042,-315.16595,54.417244,7.2939105,22.940447,5.928819,-1.6722728,0.10673878,1.4591464,-2.521068,8.61518,-3.30177,-7.710956,2.1086092,2029.9377516540633,3481.8157327586205,1511.8109219086991,0.12546301,0.13392797009698276,0.10194535,noisy
8131-117016-0043,-375.06857,70.04903,7.1683145,15.142129,15.329187,-0.38485762,3.4702177,-0.38058892,-1.1033669,4.634125,-0.5751505,-9.23821,-1.2893969,1162.9007933340297,2151.355962643678,1164.0586573723908,0.21366036,0.06468884698275862,0.08223036,noisy
8131-117016-0044,-280.7325,75.44313,17.239468,38.544933,2.7672665,-9.063992,8.253643,2.798374,-4.1530666,5.6265826,-3.5404155,-12.407894,1.0761489,1289.5284962414275,2357.03125,1216.4733137132891,0.17333724,0.08643120659722223,0.131099,noisy
8131-117016-0045,-345.79196,64.11577,22.733864,16.190332,4.8750553,4.53698,8.264392,-1.0441686,-1.4614025,6.668602,-2.3372025,-5.6885805,0.76328814,1093.9053097942708,1978.515625,1106.7216883450328,0.33257228,0.07880193536931818,0.09434208,noisy
8131-117016-0046,-336.93124,47.992336,8.007754,29.590416,13.047086,0.87013686,-1.4016128,-5.0461373,-3.7407482,1.8175992,-6.686967,-7.6229796,1.0589057,1674.9934696509004,2977.123877245509,1281.823974760202,0.22280349,0.11605889782934131,0.091698,noisy
8131-117016-0047,-354.9703,57.132736,14.935227,22.334743,5.2019377,-2.0426989,1.3497173,0.29105422,-6.6910524,4.0601335,-2.571228,-10.240678,2.3265052,1380.3742591997755,2414.620535714286,1136.7860979676832,0.27483383,0.08433702256944445,0.08510688,noisy
8131-117016-0048,-295.9172,76.211655,16.647432,35.491283,0.80157834,-12.372574,1.3623589,2.5768466,-8.520379,-3.170623,-7.8019824,-11.874606,-0.12019523,1205.7333417804446,2203.2877604166665,1120.3067604249802,0.23089297,0.07436625162760417,0.12515296,noisy
8131-117016-0049,-279.88913,82.3433,10.123814,20.336166,10.861574,-3.1963801,-4.4796095,-3.3038516,-3.962888,6.1022034,-3.0773585,-11.313897,2.7289069,1626.4226209807448,2800.1399253731342,1342.863699304553,0.10460633,0.11166336287313433,0.1047115,noisy
8131-117016-0050,-293.42944,44.7573,9.067702,21.394869,5.8136277,0.92392033,1.8882693,1.2677422,-4.7897325,3.82844,-0.8308913,-11.856746,-0.68796664,2393.986765756928,3970.134493670886,1595.3238030440102,0.09323624,0.20120277887658228,0.11834563,noisy
8131-117016-0051,-356.4063,43.465538,6.698981,23.76972,11.435277,-0.1328848,1.0811926,-0.90121686,-2.103832,2.365545,-4.39286,-8.097035,-1.3218198,1822.9137358834269,3094.4648692810456,1314.377223517627,0.20731553,0.1129876429738562,0.08394807,noisy
8131-117016-0052,-318.77554,94.94054,17.75792,20.520872,-1.6121423,-0.4089891,10.370334,-1.7124581,-6.422386,12.094374,-1.7328544,-9.173375,4.1654773,1007.1947696486332,1855.5518617021276,1082.3516101762712,0.20038864,0.05438622007978723,0.110872716,noisy
8131-117016-0053,-279.1206,85.2663,19.014591,29.383286,9.850858,0.61796224,-0.61582327,-3.6552398,-4.8858027,0.17083092,-8.34996,-11.556257,-0.38638958,1367.4279711741451,2418.0190450643777,1196.5842053842161,0.14581917,0.10050839927575107,0.117304005,noisy
8131-117016-0054,-296.3967,89.900475,17.618038,22.885904,13.810049,-1.9306928,-5.315093,0.43398473,-5.7635765,4.732077,-2.98083,-11.141118,-1.8168207,1387.088842436965,2563.9136904761904,1307.2783627833605,0.13306642,0.10499674479166667,0.114943214,noisy
8131-117016-0055,-325.49677,78.92054,16.40406,20.519588,1.2518275,1.1770146,3.1923718,0.86089724,-2.1015956,4.312915,-4.7854414,-9.31096,2.0145977,1468.8579144974487,2587.3397435897436,1241.807698503705,0.16420187,0.1041416266025641,0.10933631,noisy
8131-117016-0056,-268.50467,43.608143,24.199629,35.655113,7.4500794,-0.54947007,-6.9789815,1.3144665,-5.239379,2.6032784,-10.31439,-13.388383,2.5017476,2255.570163586835,3854.76618705036,1606.6144812219595,0.08509677,0.16249578462230216,0.110670514,noisy
8131-117016-0057,-302.76038,50.705685,8.807869,20.533175,0.97638345,2.7117503,-4.0257063,-6.6076565,-8.337914,8.01221,-2.4608772,-7.656071,0.9239675,2321.005457961154,3932.6041666666665,1637.6871506636232,0.0631503,0.161015625,0.10336256,noisy
8131-117016-0058,-262.4533,67.934555,-1.360138,33.242085,7.7599173,-8.299164,-7.7821484,-3.0796866,-0.05565669,4.649291,-7.901171,-9.124209,2.84424,1866.4862595579293,3092.257724719101,1310.1170435935683,0.10156724,0.15656546260533707,0.134454,noisy
8131-117016-0059,-310.14258,81.395386,19.131516,26.344305,3.5014246,-2.9372141,-2.4701047,0.5871621,-9.76867,1.9538964,-3.472495,-11.576052,1.2016914,1489.0306041715344,2652.715773809524,1282.4352381921444,0.13080303,0.11238606770833333,0.11460631,noisy
8131-117016-0060,-237.72159,24.647318,19.71479,46.923527,16.037695,1.8630176,-8.492448,-1.6498531,-1.7510778,4.8673286,-6.75655,-16.386438,2.2088218,2415.424775384448,4070.8607456140353,1620.6184814664905,0.11327541,0.17503597861842105,0.13362291,noisy
8131-117016-0061,-222.60497,101.8604,5.992783,32.98845,9.328754,-2.380881,-1.7698867,-5.02808,-9.808701,4.0705204,-4.255508,-14.6011505,1.9238136,1452.5925690529305,2672.2924618320612,1378.7117097845382,0.043513495,0.08694388120229007,0.17624,noisy
8131-117017-0000,-270.72983,79.378235,16.420301,35.800186,6.421595,-0.14904201,-2.7265587,-1.4899073,-4.5489597,4.8474,-3.4264414,-12.429347,6.653709,1753.8969196254554,3199.730880462725,1526.5875048492717,0.03647125,0.12451548441516709,0.114989206,noisy
8131-117017-0001,-274.41602,79.06233,18.1573,46.860794,11.238891,-4.5169954,-8.671219,2.447166,-2.3068197,4.831369,-5.4569273,-14.337298,5.2555265,1678.1787622807099,3085.809426229508,1474.482357582393,0.017822806,0.12702249829234974,0.11330887,noisy
8131-117017-0002,-279.14487,69.56886,25.116543,36.728718,13.623635,2.7844203,-7.9685936,-0.79659975,-3.7632143,6.074085,-4.1785045,-13.56734,5.9111924,1792.297817581151,3145.9483438485804,1470.9958786824502,0.04696037,0.15343891709384858,0.111753084,noisy
8131-117017-0003,-299.32724,76.1666,15.238685,29.750854,6.1138325,-0.8891246,-4.5743566,-1.6677601,-10.721971,7.701274,-4.2889404,-11.048745,3.887091,1603.661659843573,2773.641748366013,1242.9333723379568,0.13249877,0.12857753778594772,0.097731344,noisy
8131-117017-0004,-282.02383,77.73521,9.23637,38.743294,18.414284,-6.1943197,-11.22588,-4.28367,-5.243742,4.0640893,-6.376504,-10.732138,-0.7588571,1495.4939076093256,2810.215212264151,1307.9940826805014,0.1377858,0.11553839917452831,0.10254351,noisy
8131-117017-0005,-314.6491,48.956245,25.800156,65.15802,5.2631936,-11.664094,-7.899733,3.467866,-10.982116,3.1333475,-4.5950193,-14.704674,-0.065865465,1651.7979086820249,3121.0275423728813,1486.0832444452606,0.100432016,0.10024662341101695,0.10444547,noisy
8131-117017-0006,-325.07855,84.05511,8.269005,21.8853,6.8525033,1.7722576,0.28793022,1.0078046,-4.054106,11.580075,-5.8007197,-11.100834,3.531855,1592.0673848706556,2643.433988764045,1280.388327367505,0.065140136,0.1311501492275281,0.08761919,noisy
8131-117017-0007,-351.58347,60.150414,12.365395,34.267803,8.292484,-1.7246722,-1.7295259,0.6098045,-5.4332623,8.254075,-2.1765819,-8.065056,0.6052578,1752.4935299504048,3163.032945736434,1459.1830364668547,0.05421424,0.13755904796511628,0.07844287,noisy
8131-117017-0008,-319.57083,70.37419,11.374151,34.812916,12.751354,-1.9421418,-7.590454,-4.284676,-4.392693,7.147914,-4.6316915,-10.532795,3.5685146,1852.7931348302006,3299.428247206704,1497.4437340359377,0.02552288,0.15251287534916202,0.092106715,noisy
8131-117017-0009,-307.72293,80.5144,7.3461084,27.14862,10.357372,-3.7475548,-4.1170855,-4.244998,-1.9653014,6.22792,-3.770545,-11.663136,4.7783976,1674.1550092437367,2962.166878172589,1359.0665099734315,0.06489635,0.12419445986675128,0.09633861,noisy
8131-117017-0010,-331.10828,101.044,3.3996367,32.32741,18.667204,-3.4534082,-7.8487906,-7.952582,-0.94963837,3.539115,-4.9161634,-8.205526,4.548307,1434.1169200902962,2682.683270676692,1352.90837477301,0.016200421,0.11891667645676691,0.08748885,noisy
8131-117017-0011,-332.36884,85.27725,19.810658,30.653784,4.84316,-5.5136423,-0.49674532,-3.8034673,-4.4597735,8.381889,-3.658981,-16.208652,1.8786607,1653.968513014372,2863.345286885246,1414.1323162866886,0.014472025,0.12841396644467212,0.08915624,noisy
8131-117017-0012,-323.5254,64.59181,26.992168,44.92578,13.628793,-2.364894,-4.0373034,4.4389167,-4.0040636,2.5723722,-4.1082306,-11.23309,0.48536918,1799.8172155038908,3400.3250838926174,1610.3771113858154,0.024618132,0.1482965866191275,0.09064618,noisy
8131-117017-0013,-319.37363,92.608665,15.145803,30.260527,14.334918,-4.678651,-4.651273,-6.5567756,-3.4512265,8.593094,-4.736277,-13.144987,3.0479689,1638.7052415856915,2949.21875,1374.518727442852,0.016524553,0.13464569627192982,0.08657818,noisy
8131-117017-0014,-288.87463,81.38673,14.380197,29.700745,6.3431563,1.472101,1.7563854,1.986172,-1.2918221,5.7713056,-4.3769403,-10.376598,5.219245,1484.0091794016687,2711.275337837838,1394.1479914167753,0.07830446,0.12954497466216217,0.11254524,noisy
8131-117017-0015,-253.81583,87.864,0.7407793,19.140663,8.423859,-2.3536015,1.6220024,-8.410562,-2.6555786,3.4348779,-2.0289168,-11.128206,-2.2355647,1012.3112789514593,1850.29296875,1143.5287486015495,0.19690864,0.0687744140625,0.16928917,noisy
8131-117017-0016,-273.15814,75.94985,16.932642,20.610964,4.702143,0.38339037,8.844736,-3.6486647,-3.9472644,2.099833,-5.339004,-7.018138,7.127993,1427.3694966168064,2637.9716981132074,1383.1512743664816,0.14983821,0.11088130159198113,0.110028006,noisy
8131-117017-0017,-319.82062,46.43566,18.169962,38.473995,4.560159,-3.217211,0.96899843,-0.10153817,-0.5854717,2.909467,-6.2518497,-10.721111,2.2985895,1969.746751420064,3517.7160780669146,1550.03547092786,0.08838468,0.15882209862918215,0.101753294,noisy
8131-117017-0018,-301.6115,83.5853,17.831047,28.41337,11.187714,3.6753602,0.6017441,-6.5388107,-8.343963,1.6636295,-3.2279415,-9.971312,-3.4328024,1354.376220909163,2428.4032534246576,1256.109959343273,0.123233326,0.0790748073630137,0.119511515,noisy
8131-117017-0019,-322.24084,57.388805,3.1410751,28.761545,7.13183,1.6855768,-1.6906523,-6.9299984,-4.7864666,5.0074496,-4.4039054,-10.204291,0.47149926,1790.0429298719962,3213.474025974026,1406.520199356758,0.1456672,0.1377840909090909,0.08351412,noisy
8131-117017-0020,-292.29724,82.485146,17.017881,37.90778,8.981385,-0.692548,-1.1089067,-4.664393,-2.971849,2.638578,-5.593565,-10.692821,0.36137408,1526.0535314453093,2711.2903225806454,1408.9821217590954,0.018686697,0.13452620967741935,0.112766266,noisy
8131-117017-0021,-262.82108,72.35223,7.5173173,47.28006,10.937302,-5.8796797,-1.9321272,-6.218067,-0.7093895,3.3743184,-5.344835,-13.494869,0.3019937,1871.4272288516977,3497.6306352459014,1561.572519092259,0.03716838,0.13625848488729508,0.11213344,noisy
8131-117017-0022,-287.60916,76.44447,17.64574,36.465336,11.768518,-4.8396087,-2.2049272,-1.7060882,-2.6294951,2.1755662,-4.834779,-8.981348,3.7139413,1718.4774707325855,3162.579571759259,1517.1589692911546,0.052426558,0.1272289134837963,0.107123554,noisy
8131-117017-0023,-293.36353,83.57328,4.125746,39.335083,18.75153,-5.841314,-2.3344338,-5.966582,-1.0958083,3.0545025,-8.86132,-14.545506,4.17969,1581.8629163380538,2930.2631578947367,1392.7506707529346,0.07831928,0.09579050164473685,0.10107148,noisy
8131-117017-0024,-280.36652,86.09753,19.939434,47.84622,9.242826,-12.965918,-10.384215,3.617534,-2.1458864,1.4331212,-3.4119298,-12.684646,7.562502,1562.5290179870683,2802.8455284552847,1377.643797434315,0.06451901,0.10001032139227642,0.11369899,noisy
8131-117017-0025,-356.88342,57.565853,27.781872,39.40931,6.526593,-4.9277787,0.5431386,3.7616725,-2.4608128,1.822963,-0.527528,-6.920481,3.6454058,1856.5198730795078,3358.9728860294117,1534.2998025481393,0.11667234,0.12269861557904412,0.06943235,noisy
8131-117017-0026,-336.86563,91.26497,22.068901,27.451864,2.5569217,3.2071962,2.7470722,-3.5147138,-4.6891656,5.089677,-1.0329739,-11.808062,5.0123873,1583.7809471324392,2915.905070754717,1434.4335193851423,0.06278364,0.07182340801886793,0.096082866,noisy
8131-117017-0027,-397.1875,20.952402,21.104265,34.923706,10.258018,0.31153762,-1.0632598,5.895108,0.5539249,2.9937336,-1.8736174,-6.2491155,1.0235022,2393.6116064491857,4333.735795454545,1834.9905702863127,0.07474721,0.15592595880681817,0.050985575,noisy
8131-117017-0028,-353.02695,78.26331,19.579218,39.29814,11.899239,-0.42551306,3.172807,3.453448,-6.084308,3.6565638,-1.9293327,-10.661212,0.4669116,1375.7992810659935,2508.25,1358.7955797922398,0.089968346,0.08650390625,0.07673559,noisy
8131-117017-0029,-287.92615,83.54079,8.571604,30.42363,7.386961,-2.78754,5.6048217,-4.289515,-5.935874,8.6331415,-4.753104,-7.3499255,3.2430406,1681.526762080341,3119.2274305555557,1485.8885019689944,0.031863857,0.12159559461805555,0.1154938,noisy
8131-117017-0030,-266.65057,81.31085,13.908911,36.97101,6.8327866,-1.0849317,-3.8046572,-2.3305068,-4.2520123,8.494107,-6.2060046,-10.357711,3.6997087,1680.999419184932,3045.4849670510707,1456.3716993512335,0.04933886,0.11964338575988467,0.116617724,noisy
8131-117017-0031,-303.93146,88.06848,23.053825,55.040127,13.10986,-5.3231506,-2.8459082,-2.611616,-3.508313,5.672856,-6.114247,-12.846017,0.9563998,1351.6979210467248,2514.0625,1343.2462303951288,0.071464516,0.09099786931818182,0.0995811,noisy
8131-117017-0032,-323.3753,75.58158,8.715042,15.814216,4.42993,-6.896738,1.5953383,-2.8322902,-1.4647628,9.299925,-2.8318949,-7.63423,2.0252311,1607.1814542320863,2985.2552816901407,1421.6682472293492,0.16683325,0.10402453785211267,0.11019411,noisy
8131-117029-0000,-345.89612,55.773743,1.0328361,36.208572,14.748298,1.9908552,-1.4646678,-7.4396434,-12.146436,-2.9448786,-8.514969,-14.779998,4.748311,1809.4502598687025,3140.6808035714284,1382.139744001072,0.12848377,0.13274623325892856,0.054268572,noisy
8131-117029-0001,-330.46896,66.594055,-1.945943,44.3935,16.404993,0.04159474,-1.8192202,-8.716051,-11.794671,-3.815869,-6.845589,-13.252897,2.9658985,1572.9997993858801,2869.3985849056603,1371.175786014585,0.14260218,0.10047077682783019,0.056218274,noisy
8131-117029-0002,-425.23584,68.850746,10.139032,25.805502,-4.882775,-5.157843,10.712643,-6.9419785,-10.920465,-0.46670622,-7.4414635,-11.637635,1.6565626,1395.8855072467084,2304.0154569892475,1031.9360166398724,0.24530423,0.09437478998655914,0.04480855,noisy
8131-117029-0003,-393.50403,58.49496,13.10071,37.893986,16.290573,6.666811,-5.7167664,-12.755779,-7.7821317,-1.573579,-6.9979873,-13.8939295,4.434214,1801.2651342773208,3409.364073426573,1575.9934246846246,0.07794333,0.10114592438811189,0.038126465,noisy
8131-117029-0004,-400.72623,79.77587,10.822205,27.02321,11.572907,-0.06307835,7.722595,-9.630829,-14.469092,-6.854319,-2.1934605,-10.984478,5.4327006,1753.6874403059176,3133.9372568093386,1485.434242235252,0.06129398,0.11210329523346303,0.03573032,noisy
8131-117029-0005,-422.24463,49.2732,9.216285,43.267414,7.87034,-1.1362584,3.4753492,-5.057551,-11.25067,-5.230149,-1.944008,-16.376678,2.3496535,1861.1299120865026,3273.3004385964914,1579.5750424182004,0.059254743,0.09742495888157894,0.041990314,noisy
8131-117029-0006,-349.74234,88.880516,29.4989,21.842354,6.599559,-0.66122985,12.368905,-6.5363727,-14.866857,-1.5820273,-7.243803,-4.514506,-4.8038187,1544.4267712049434,2702.5983146067415,1256.3454646011237,0.11682807,0.10859045821629214,0.07040439,noisy
8131-117029-0007,-360.50137,65.579605,18.451853,15.842463,5.5564795,1.462069,0.9836424,-11.425898,-11.212182,-1.5314189,-3.225137,-8.006125,-3.0882285,1696.9480796942469,2801.530934343434,1231.1239145077575,0.20206653,0.12880103114478114,0.061685197,noisy
8131-117029-0008,-382.03558,79.927284,30.39854,45.830948,20.515339,-9.623932,2.27797,-8.421782,-20.219057,-1.5172434,0.09216853,-9.670585,-5.9131837,1316.8241948420468,2429.326923076923,1251.1836758729105,0.14610115,0.10056715745192307,0.0591916,noisy
8131-117029-0009,-395.38187,14.163641,25.893394,36.485332,-1.175388,-4.0945306,-1.4147404,-5.472315,-16.684856,2.3513145,-4.934485,-7.03513,-2.7069764,2553.8507288546843,4330.215669014085,1671.0013016301475,0.04717832,0.17406194982394366,0.07001467,noisy
8131-117029-0010,-363.5322,70.57223,8.947595,14.323283,8.4005375,1.1992856,-0.76065856,-6.603913,-9.955113,5.2924843,-1.7614782,-7.8701506,-3.233993,2008.2456185232172,3502.8015670553937,1523.3178230834662,0.05585555,0.1329662445335277,0.06187481,noisy
8131-117029-0011,-343.3767,85.17428,29.921148,31.639261,9.512134,2.2148757,2.5744312,-7.0956817,-12.712074,4.932006,-2.615084,-12.991637,-2.8495493,1557.0215316336887,2696.4580278592375,1282.5113570588219,0.066169426,0.11517709860703812,0.06991914,noisy
8131-117029-0012,-398.39133,44.981697,16.53225,21.430502,9.239245,2.1251242,-6.4606395,-11.085299,-13.123754,4.148882,-1.8646082,-8.157715,-2.3715694,1530.5471626856238,2484.933035714286,1088.0957597920544,0.25493586,0.12697637648809523,0.058628093,noisy
8131-117029-0013,-378.79907,75.64501,10.694783,20.087736,22.575012,0.883205,-3.6378958,-3.5027301,-6.492377,-1.8470068,-2.0598788,-6.8866553,-0.10880691,1452.6267536162918,2442.247596153846,1253.439756746042,0.1310207,0.10621995192307693,0.073935375,noisy
8131-117029-0014,-359.7482,72.9687,34.57818,34.56489,11.287495,-10.774122,0.31946936,2.759866,-8.137953,1.3121177,-4.061186,-11.1713295,-1.0759037,1768.806430733016,3104.8704954954956,1485.8065010955415,0.06290133,0.13625246340090091,0.070903234,noisy
8131-117029-0015,-364.1655,69.990974,36.543667,38.06444,11.054477,1.3513658,-8.819539,-8.651053,-16.868423,4.0297556,-2.5496082,-14.048036,-0.5647228,1822.4844056932623,3110.3571428571427,1436.3850462688338,0.035404686,0.14299386160714286,0.061321776,noisy
8131-117029-0016,-403.84872,36.267307,25.38079,56.854233,13.206297,-4.1572156,-3.5095925,3.3843446,-7.721283,-4.71793,-5.1062045,-8.247148,0.23198618,1861.385112927799,3594.676906779661,1614.2291441081888,0.047248233,0.11753509004237288,0.055600997,noisy
8131-117029-0017,-385.01892,86.73847,32.533424,33.946186,17.334877,-2.744623,-4.235918,-2.7848349,-10.466699,-0.537517,-0.8134302,-5.220998,-5.042327,1168.7703628124311,2032.3768028846155,1085.2866947606597,0.16096276,0.07824472280649039,0.06501066,noisy
8131-117029-0018,-390.85803,72.58029,28.168087,48.442574,22.427279,-3.7920074,-8.574494,-0.9002603,-17.231035,4.7548532,0.17523208,-11.706275,-3.7995188,1257.5903904667068,2212.364783653846,1131.1551508835398,0.16284448,0.07767427884615384,0.06228302,noisy
8131-117029-0019,-401.234,84.89004,33.37132,19.84904,-5.1530466,7.030478,12.637937,-13.652176,-11.878204,3.0252442,-1.1691363,-6.873615,-1.5780649,928.7980446782559,1660.3915662650602,1018.4020026593831,0.22347696,0.05815253200301205,0.05917896,noisy
8131-117029-0020,-367.09982,73.557945,27.703564,32.68046,3.8686566,-8.26624,2.5311806,-9.144613,-21.591722,-0.83460844,-2.3601532,-9.692316,-3.501207,1436.7988553083019,2467.1982020547944,1200.185199195717,0.16473381,0.12650832084760275,0.06548035,noisy
8131-117029-0021,-392.83795,96.54601,24.728851,25.376799,8.545357,-5.997868,5.17505,-6.411831,-16.736263,9.577995,1.2052397,-10.364545,-1.8175827,1028.0915387575274,1861.9479790419161,1166.8565069544,0.14830367,0.06371046968562874,0.054201778,noisy
8131-117029-0022,-417.03262,73.97141,36.2007,32.62419,7.3567963,-4.642863,0.38742217,0.43458927,-11.945011,2.7343535,-1.189703,-12.475196,-0.61096454,1591.162324309185,2837.354052197802,1338.9781076621139,0.13789098,0.08640700120192307,0.04933701,noisy
8173-294714-0000,-324.4236,93.10735,-4.784084,-9.877252,-30.634865,-30.021873,-18.714062,11.539543,-13.365687,-13.724672,-6.5874076,-7.0393705,-12.227685,1651.071071246827,3086.1623201438847,1561.634036105175,0.035296492,0.12497189748201439,0.05385244,noisy
8173-294714-0001,-304.1324,82.57673,-5.2203546,-23.039854,-30.85486,-16.735039,-19.780409,9.471541,-14.726441,-6.6580434,-11.717544,-10.551681,-10.218676,1959.121459357588,3475.9861680327867,1637.97563981028,0.04092096,0.17993964523565573,0.066207685,noisy
8173-294714-0002,-320.02768,83.00977,11.248895,-8.942762,-29.52057,-17.99218,-25.163246,9.53926,-17.80561,-8.237004,-11.384062,-7.977169,-9.244521,1747.8161242404897,3263.9112903225805,1644.583756412532,0.026345462,0.13666834677419354,0.054514542,noisy
8173-294714-0003,-325.41928,94.0935,2.8233256,-14.752163,-32.39388,-16.00241,-28.672945,12.248528,-18.664608,-7.11058,-8.566687,-9.181332,-10.121667,1804.3141784848801,3233.974358974359,1565.9744303116347,0.023960905,0.15622808994391027,0.049182396,noisy
8173-294714-0004,-329.94913,95.95119,5.6624756,-7.075038,-26.657211,-25.741966,-22.21832,10.606295,-17.653395,-8.855902,-5.976675,-10.609549,-9.079805,1716.6285680136364,3173.001126126126,1595.476277246364,0.025950069,0.13979140273085586,0.047054626,noisy
8173-294714-0005,-312.08902,95.63076,0.68491846,-8.810847,-28.871796,-24.998446,-22.426964,8.195129,-14.341475,-9.842038,-8.603487,-10.7385435,-11.108618,1553.2031021160683,2773.184463562753,1436.239828563798,0.02316731,0.13235584830465588,0.06399298,noisy
8173-294714-0006,-338.17145,93.433205,-7.7324195,-12.318847,-30.90783,-24.363894,-20.51586,2.8049119,-17.91628,-9.144524,-10.42207,-14.3935375,-14.305933,1641.1132449882714,2861.1475840336134,1455.5109595582076,0.033843923,0.13381368172268907,0.051597085,noisy
8173-294714-0007,-356.88474,56.12662,17.301094,-14.746792,-27.953417,-16.722305,-26.461433,1.408452,-26.60601,-10.017539,-12.8290825,-11.996949,-8.917817,2358.4811472466,4038.5792525773195,1758.9415005531228,0.046527,0.2176123550257732,0.042206913,noisy
8173-294714-0008,-328.99606,88.158134,2.0936513,-14.200596,-33.782707,-21.576885,-24.52247,4.9347153,-22.911339,-8.67356,-11.484142,-13.1316,-11.5851965,1796.7969026788605,3159.1708896396394,1552.1661376030152,0.032988034,0.15641056095157657,0.0527526,noisy
8173-294714-0009,-348.64212,108.34191,-11.085038,-26.385744,-23.376743,-10.820782,-16.973835,-3.5262642,-16.530014,-4.988369,-7.964533,-16.868725,-9.976191,1390.5644936222795,2625.9615384615386,1386.8303327072088,0.03675098,0.10366586538461539,0.057532277,noisy
8173-294714-0010,-298.18347,95.94478,-5.1025944,-9.290369,-27.860952,-28.941795,-26.230488,6.3623624,-19.175335,-12.028639,-9.265028,-9.692216,-9.842804,1388.444713000475,2488.8957162921347,1404.4659646316331,0.019553807,0.10219616836376405,0.080748245,noisy
8173-294714-0011,-311.4986,85.45389,2.1289246,-5.7671714,-32.234028,-27.523987,-22.615381,4.8987174,-21.869116,-9.54461,-8.883936,-10.874802,-8.614645,1681.2526036583079,3164.847675879397,1554.449031192933,0.033944335,0.1349545579459799,0.05604011,noisy
8173-294714-0012,-297.6442,94.3439,-7.8082137,-17.822912,-30.53231,-22.179628,-27.236612,5.3977504,-15.674695,-8.459528,-9.503045,-10.701387,-10.236965,1602.9786685902884,2935.947847682119,1493.276702645038,0.028054025,0.12656023644453643,0.07288299,noisy
8173-294714-0013,-319.0609,92.43505,-7.5509467,-12.473618,-32.282745,-23.426865,-22.231142,7.4635086,-17.096666,-9.074527,-8.697874,-11.723546,-9.182936,1751.209243208202,3132.9320790816328,1557.995978103649,0.039489638,0.15745824697066327,0.05469898,noisy
8173-294714-0014,-316.846,90.5887,-10.647031,-8.343405,-32.244007,-22.461033,-23.354559,7.3741236,-19.58133,-8.117419,-8.100513,-10.34285,-8.615581,1726.2998483007198,3245.498511904762,1555.405423751417,0.031503446,0.1412388392857143,0.05104667,noisy
8173-294714-0015,-332.23187,75.08366,10.233296,-7.2774754,-27.795527,-23.587831,-26.168238,7.4037814,-16.352531,-12.946768,-9.088835,-6.583058,-14.366755,1953.9277979756694,3804.8076923076924,1824.937549472806,0.041487645,0.16686448317307692,0.046140112,noisy
8173-294714-0016,-323.33246,89.37121,0.70381033,-20.233274,-28.330256,-24.295296,-23.613102,5.0990157,-17.731514,-10.30783,-10.330426,-9.245278,-11.017251,1697.5999152518207,3247.921444954128,1641.3087673243815,0.03648481,0.12887489248853212,0.05808023,noisy
8173-294714-0017,-320.23965,83.9223,-3.8818295,4.472331,-32.196144,-25.533318,-28.7435,12.459971,-21.67322,-10.542058,-4.467597,-8.290821,-14.923176,1772.4759822411806,3276.3020833333335,1548.5086769997388,0.034441587,0.14314778645833334,0.05892668,noisy
8173-294714-0018,-318.4661,99.33319,-8.021151,-13.691833,-32.768612,-23.18344,-24.851591,8.131542,-22.34367,-8.813107,-10.551969,-11.779832,-12.170354,1531.5005492253092,2894.954219745223,1502.2631787238506,0.024777075,0.11474298367834394,0.057334986,noisy
8173-294714-0019,-351.5207,71.81392,12.070525,-2.269704,-34.615604,-21.519272,-25.150072,-0.20040381,-23.442745,-10.609933,-6.698185,-9.3058405,-11.036901,1938.17711946719,3783.9270104895104,1744.5194969857348,0.0518679,0.16268984921328672,0.04690722,noisy
8173-294714-0020,-338.55383,91.74833,1.6736507,-13.534415,-31.051107,-23.18061,-29.105463,6.3336973,-25.741095,-8.053064,-10.923244,-9.444256,-13.171249,1656.910076219359,3153.0519005847955,1629.6641228575074,0.031732187,0.12576525950292397,0.04409737,noisy
8173-294714-0021,-319.024,83.43422,10.071654,-13.677611,-27.918596,-22.432993,-26.506245,5.8040533,-22.74377,-10.379031,-6.4911513,-9.054575,-13.964995,1913.6890170276943,3476.2059128630704,1639.225449451943,0.030367283,0.17107875713174273,0.05194614,noisy
8173-294714-0022,-313.47708,68.65247,9.971281,-7.828696,-26.104973,-21.653868,-25.838282,5.2808275,-18.968733,-10.698743,-8.689593,-7.13233,-10.388848,1994.1622466351039,3487.582781456954,1603.2646327614702,0.04269605,0.1818540459437086,0.05789961,noisy
8173-294714-0023,-351.8084,108.569534,-11.606573,-11.9995575,-27.219612,-20.869177,-16.462069,4.89952,-11.102056,-10.371879,-6.1238685,-11.227798,-10.591593,1305.4491728955625,2480.77876984127,1317.7692478250203,0.040362965,0.09820653521825397,0.06856304,noisy
8173-294714-0024,-342.24255,76.241356,-4.3985157,1.4237388,-33.22485,-17.134153,-20.364555,4.832608,-20.698004,-6.783874,-8.934251,-9.627784,-12.599934,1907.8444583745738,3483.8709677419356,1634.1335466512153,0.054655127,0.1463846186155914,0.034491364,noisy
